,DFC_126_2_Proteins_norm,DFC_127N_2_Proteins_norm,DKO_127C_2_Proteins_norm,DKO_128N_2_Proteins_norm,DKO_128C_2_Proteins_norm,S3FL_129N_2_Proteins_norm,S3FL_129C_2_Proteins_norm,S3KO_130N_2_Proteins_norm,S3KO_130C_2_Proteins_norm,S3KO_131_2_Proteins_norm
166,550.8302671184975,481.91882364788313,500.7438443893733,539.6730072101615,504.07410348607954,523.4867636146681,495.49055793087166,540.2337676384852,532.954939401715,532.7481534208392
167,48.80229043705835,50.39794631521628,53.32667573595104,51.90962201068278,67.91540611583744,58.25867156338412,57.52524526221827,53.00091810744506,46.33947973013192,57.309303297159076
168,24.34727955579512,24.36823777878589,31.251067211528376,27.872193439970214,25.68661350825925,26.184854186430766,28.037514497551765,25.770131442005766,26.479702702932528,21.205529683009527
169,2726.464384947181,2892.1590694041606,3076.8674284513213,2694.9043945834287,3114.5532611034505,2593.2470049694084,3442.910099214882,2755.5260790073453,2558.550351165657,2515.4108056291966
170,3310.6913629607952,3377.862354222234,3638.478177002683,3386.0038487040324,3614.003774158043,3318.956558144343,3762.731126655921,3453.614943292611,3225.4314792379732,3176.15336129056
171,5365.88185891612,5250.524505949537,5435.868772293639,4922.154536818364,5920.969906561822,4741.246328712521,5525.71070204508,5714.500564135788,6027.3914052498185,4836.056977092906
172,1196.787294625345,1205.3970346710796,1306.0947479655333,1238.3484602188107,1219.394916464083,1266.8632063611706,1249.022930323694,1448.8656491300976,1285.8951012585617,1314.199108816257
173,1197.2182199272174,1135.707566780991,1204.2562411512213,1162.3078787869458,1274.467015825791,1216.0708988429133,1229.783394513305,1290.1758923556408,1272.6552499070954,1246.4501601366933
174,1926.020636719049,2069.546436508176,1596.984042184469,1963.8672673122635,1835.770894208272,1556.7894834374342,1907.421115593789,1611.1027114471785,1637.464077145189,2014.7428124980383
175,2082.5542526242275,2105.821881383414,2229.636460966689,1995.3871639205522,2318.6792281635458,2014.7615315575385,2474.0689516977573,2131.408968537392,1982.9223524080626,2028.0098618381778
176,1600.995227781731,1966.9967691891188,1436.2772459716966,1671.8639521458642,1615.6879896695068,1674.7790673618329,1566.233568483926,2154.675119596369,1501.0936082250867,1473.6211935100619
177,2504.5378544828536,2727.1196408114743,3386.652716798158,2818.084524652022,3062.3580624546676,2316.9915352997155,3263.179963177128,2675.294374234461,2261.264765820042,2233.86661922247
178,5263.106174419533,5161.820428277518,5504.639289384125,5129.980086562035,5608.517939847357,4796.350198566696,6132.577869290366,5321.166978968332,4526.399642035128,5132.934392655039
179,1972.9914946231495,1943.1823549962144,1891.416335302386,2002.6825702571884,1840.7027240018576,1961.8660228998087,1798.9449388136059,1929.525550155687,1954.1002144660247,1980.813965005223
180,1306.7809779282954,1392.5894066990256,1291.0142911134585,1303.445932145721,1422.4219096333643,1336.7946442486264,1460.4644620690237,1275.256342573427,1301.5792328595296,1440.1273312415135
181,439.3283452589933,600.8062867504445,471.85477644383246,484.2092128816302,462.8727754188317,483.52594196469346,510.0894016864935,494.4317931322483,462.4781922077562,501.6467098857587
182,2169.3857009515323,1853.6475419453723,2423.956323656977,2144.5688704197214,2001.2954316554944,1788.877729178208,2258.760176573455,1820.2894059460511,1951.655934216523,1931.7693809691345
183,1286.5274887402888,1098.1398668720294,1227.2403109317931,1184.848813750143,1204.8049199913917,1195.775007847005,1188.4038903582975,1260.4411253071726,1191.5866216319637,1244.3839803214255
184,1633.099162771231,1620.210900496321,1642.5887972431526,1682.7135308003492,1688.4324791248969,1748.7065874142863,1694.1426432434466,1628.8392391602997,1666.388060097623,1927.2020361143325
185,6864.640058828606,7075.650133222013,6508.943208056933,6799.786359997565,6591.904251397555,6928.99615399166,6508.183882473085,7011.771067576679,6843.781008583307,6658.21008154679
187,8797.986425679488,8634.202007823527,9254.76735476753,8029.7170436741035,9302.150215881004,8217.31201197545,8465.975843077993,10818.968907456163,8053.088662024156,6759.017907270636
188,2012.4211597444814,2001.056919720831,2026.777062468599,1928.044951582369,1981.5681124811513,1883.3114603405168,2181.415308994002,2072.774094568132,1942.184348249705,1796.4889762221403
189,6307.561374832957,6059.660764922405,6951.727224303995,6501.890601251575,6905.486429106383,5917.882206190327,7114.180919958099,6309.508902653031,5896.11318684951,6117.958433007348
190,1370.0192659780819,1432.5570088134737,1251.2236880941289,1257.24169201369,1368.788260628119,1413.5614858393672,1560.5293844999414,1315.007031154011,1383.6663112386202,1471.011282164461
191,1885.4059270175678,1833.3406771297175,1907.04186890815,1921.4977920494903,1940.777770230036,1897.4029079749812,1939.0358302168902,1943.506107294265,1986.1813927407313,1886.2046787271806
192,2533.4098497083096,2515.928246728663,2529.9737522495748,2541.0461455607747,2525.9188259481816,2516.3750033216943,2846.38780800835,2487.2871804753745,2426.0499926405987,2576.4174833326238
194,2993.422609457182,3439.8905958409614,3982.4216085807248,3354.671013796683,3880.014343649576,3085.71155177686,3981.713782990247,3043.692488087588,2958.9030870319184,3026.300951530626
195,1768.8406328610622,1988.0420654526158,2293.6829795251992,1864.7245658143831,2049.17527923489,1739.662822514555,2332.3344818584096,1849.1895128668432,1690.9327076030336,1530.7130041950875
196,3398.600124542781,3270.697490354164,3337.4141167148778,3273.9538898413334,3584.2073024884626,3303.3928697122483,3179.3574629378954,3405.934983499102,3177.0550992999238,3436.165779096077
197,3134.981571122292,2870.9291652787033,2612.4620343079114,2816.588031044507,2321.6588753305036,3170.155077526674,2458.3099349284435,3349.3867598490333,3048.1193161387214,2809.2433246214623
198,5523.600519401448,5171.973860685345,5441.228693704918,5476.5118875522685,5309.833997973318,5672.33347315693,5366.960361338253,5486.8470143120785,5764.020208366036,5441.882648190577
199,2208.49217209646,2275.7534183180537,2245.897917451757,2048.232094435932,2394.711604147993,2086.9013306414404,2543.6793325192652,2198.4947762993743,2033.0300975228427,1967.8731545832838
200,1714.6517761505977,2476.237556407156,1495.6906121238464,1702.7291328008648,1826.9346991614307,1741.55570354008,1902.2003370321756,1619.6579777558607,1660.9902745466406,2144.042170411363
201,539.1952839679406,577.3610882814612,604.3992737159833,579.4236186597834,601.5804883634316,603.6187270285646,595.9422046996864,626.0994282731847,625.4302088411871,632.6860086961508
202,791.7175108652137,725.1396817808409,822.5208213173777,773.9677876367567,804.4019886246466,770.1922572747749,761.8469456576134,774.8775960314852,789.5025205889729,776.0136400920819
203,46.3244699512916,44.39819080150006,46.33152406360311,45.64305502921297,48.49632630359346,41.748542618526166,42.056271746327646,47.78429230946818,56.014755717741885,41.54108891748533
204,7.864386759172759,8.399657719202713,8.902920310260992,9.166023346030473,8.938941500874218,8.412804557889404,8.507935433739846,7.511941149086701,6.823615696524921,10.548391688471405
205,887.7061218573087,1001.9591707906094,1244.0468441705511,1001.3412851285942,1139.047189410248,954.7481572634737,1296.0099373782116,848.9536823627568,990.3408810896765,830.0605542072394
206,546.7364767507089,554.5620173293395,590.0455858688279,560.5303868649042,600.4502773690682,549.9870979720198,589.7546152933302,550.0410241386819,554.5460816056446,596.4734887759346
207,2880.9511056684646,2988.432069416561,3247.839836858578,2898.6145869064326,3207.333309095283,2835.43061617965,3514.840826063774,3033.676566555472,2704.0868710213904,2706.1518264702154
208,8510.020592703202,7784.913538874251,7414.951618814412,7630.24678131802,8085.73494658388,7649.973504602783,7508.1563391909385,8880.053430864116,8077.836999550359,7275.127875863268
209,728.3714914899592,912.332053808787,850.0471973786948,863.8509349381372,907.2511891117166,891.2314828514087,785.0504059314494,850.6230026181094,548.0280009403074,1142.2711989247798
210,596.8315430933848,584.3761870359602,643.1905693535491,619.8289460626934,712.9576445352437,577.3287127851603,654.7243040600708,654.1648750663003,592.3305804625214,654.7615088276941
211,1656.4768603978127,1588.0891325151943,1751.6949941066575,1871.0846636463225,1887.0413747707573,1568.6725698754528,1565.4601198081316,1693.2124015073346,1677.998391282755,1786.4843160640023
212,5628.638561732865,4977.304870247999,5753.194289066513,4858.927681900847,5845.348516393508,4957.034765622384,5899.5764557072625,6060.258522025697,6122.310954938792,4949.370628014423
214,1266.920387505091,1248.5952743698363,1501.050533535126,1235.3554730037804,1457.5611969126628,1133.4150940616498,1544.577005561679,1175.6187898320686,1124.5726047914652,1049.0756146256047
215,25.532324135944435,28.98343432779837,24.43760779041027,18.332046692060946,22.80971279533421,23.766172876037565,20.20634665513213,22.01416086746242,24.035422453431064,24.794157783211137
216,1714.3285821741933,1743.6212562169148,1784.1270609511796,1651.0065724911215,1837.0038516566685,1640.8123689593544,1936.9088463584553,1691.2300837041032,1629.622011344705,1641.5254900770708
217,1541.0966108214564,1405.4196531052803,1433.4610160776344,1498.3642245245733,1501.7421721468686,1405.1486812814776,1424.7891418980012,1442.3970331406063,1417.9880797420367,1479.0585088133976
218,1877.2183462819908,1929.6136771421177,1785.3080605841735,1809.1672406353819,1961.3270610366433,1981.320633439928,2274.519193342768,1868.595360835317,1794.9164632172417,1741.6808379645156
219,4483.454572006749,3992.3296227577553,4273.85597955335,4263.1361644088665,4015.9479023352837,4179.691624473403,3935.500224611524,4317.801172985461,4148.656498476756,3829.06618291512
220,1357.9533575256523,1252.3797355400263,1282.9289859337318,1298.3952662203574,1270.6653970265686,1332.6934020266551,1234.8108109059694,1332.7435588671324,1331.8272009471102,1404.023557627364
221,1325.5262285597485,1278.1325322835162,1354.969963546354,1432.4249749434357,1339.4027747746702,1397.2616770084564,1363.7833775947074,1356.948702569745,1319.9113347307905,1293.102325439314
222,1845.5453365943633,1946.5052965115035,2000.4316860402757,1881.3730571979893,1810.3925200621118,1851.3428030205368,1997.2378430704289,1839.3822563666465,2119.394666338561,2444.3994677676314
223,3431.565910136026,3580.838698447803,4302.654201373276,3800.813170537146,4064.135989276778,3337.3595681147262,4349.77867158397,3668.5399261692583,3397.345856786243,3379.4002073292513
224,1731.0269376217518,1793.280771084289,1972.9961561045736,1701.8873551466374,1983.109309291647,1683.7176722045904,2128.7241179554994,1925.5609145492244,1715.57920011884,1697.4210913953625
225,214.600800332495,211.1913940828111,243.46761664795363,226.90584323948903,230.3575499420689,208.11175275078912,202.35350980474428,231.72251794613283,202.46788066703795,227.17103337336872
226,1508.1308252282117,1583.8431516901028,1758.1450690253157,1607.7953195741206,1781.7262593868943,1590.4407016689918,1847.7688864731356,1645.9497717776637,1614.548949806113,1598.4619528746514
227,2164.3223286545303,2247.1391997141764,2209.3777749545643,1985.2858320698244,2321.967114692603,2020.6504947480612,2505.9737095742817,2179.7149234266576,1896.1504035507605,1879.571154057111
228,299.924010103246,305.34140368266566,333.76866550917225,335.58869148527896,351.3928727929865,282.8805532590312,329.0057304660988,329.16908785234085,306.96086133322547,327.43512756688045
229,1870.0003474756268,2090.2225170477523,2411.147019945275,2052.2539210061286,2463.5517283501276,1866.1703710538168,2543.4859703503166,1992.1250597314095,1782.2876819281507,1803.0137545861432
230,1089.8100884355017,1031.4041247733091,1180.4545562401156,1080.28132292502,1043.6984800675898,992.605777773976,1268.3591472185574,1042.3861669517394,1041.1615412772278,981.0004270278407
231,2373.428831388151,2171.634584172332,2388.3446424159333,2346.78256913521,2310.048526024771,2284.1815975239465,2177.7414277839775,2452.6487851768084,2271.958491911611,2188.7369022047833
232,2303.080275857469,2135.0822275041533,2354.459037561572,2394.670364575696,2355.8734445235054,2099.09989725038,2211.483126265514,2294.480690982149,2212.5828508508043,2047.9104358483867
233,1498.0040806342083,1288.5628764842843,1490.7849213406414,1434.9503079061176,1514.7909718090643,1517.6699422432484,1432.1369043180491,1486.842684939369,1560.265559265101,1474.4911639585957
234,1679.3159013970544,1611.7189388461381,1653.0361016888671,1659.6114107343337,1712.4751493686276,1664.5785418353921,1687.0849240768216,1678.0841866932017,1719.449310513884,1646.2015812379393
235,492.2244260638402,436.68989746756085,490.2965399436589,478.87795440485735,466.4689013099879,448.192162821558,433.90470712073216,418.47772151370503,429.07302879790285,420.848204478189
236,2875.3490767441226,2899.7279917445408,543.7140618052248,588.9637654076928,660.865192340494,2667.2796850788354,3494.5377983241674,3009.0540927890215,2725.1687881733405,2675.9203533836685
237,993.3905521415344,911.4090144989844,989.0417695695041,1001.4348159790641,1137.1977532376534,1025.9415158346128,1051.0200693202937,1082.0325230163635,992.7851613391779,1013.9505577660555
238,2071.027000799139,2469.130153721677,2595.2012704410786,2297.678872638618,2716.308005271399,1879.2102181185455,2962.5984715464783,1941.1064594271957,2026.3083268367136,1742.4420621069826
239,1127.8392463257483,1123.5234478915982,1133.2145709203633,1164.2720266468093,1094.044242543778,1130.2602923524414,1076.6405567059876,1146.197020331479,1161.2368085339872,1163.0417433835223
240,2173.048566017448,2360.3038190959624,2456.751775003959,2260.4535941516783,2541.2280475991042,2249.3736186656793,2788.2824762392856,2332.2490617595017,2256.9872753834143,2123.0541333404867
241,631.6287612195874,677.3262455330715,594.4061998983434,629.7432162124813,658.0910380816019,627.174579790655,632.4876546309781,589.8960452352251,604.246446678841,769.488861728079
242,1944.5504246995658,1877.9234757931779,2046.3089794758043,2127.6397864847063,1933.277279085624,1959.2370214754683,1889.3417527970917,2081.851023456612,2078.8603522009953,2122.61914811622
243,1500.8050950963795,1665.1629148837026,1692.735858582582,1517.0703946185129,1720.3866263291716,1484.5445242965588,1952.0877766209228,1524.7153882326813,1533.3784765205849,1494.5004842748713
244,3490.4949451670877,3625.698408904204,3945.901466083532,3338.8643000673046,4077.287535393007,3270.1622917085847,4543.5275648705,3502.8598908255126,3213.7193030424455,3077.955446912316
245,721.1534926835951,698.8330614514697,732.310618581774,749.5562356641653,707.4093360174597,676.1791663403608,657.8180987632489,678.6830163167915,710.8781725633424,703.6973465577162
246,840.8429952786765,891.8405811311716,744.5748455397866,713.2662656819223,733.9179211579832,869.147870886949,969.6145961929194,644.5662835980228,782.8825949132398,1018.4091563147908
247,212.8770991250051,229.37526848592023,213.21585681818922,197.53715619200364,239.60473080504227,245.2332528624761,210.28135873163822,225.87989705239872,196.86640509526376,291.8750854830644
248,897.2942098239713,978.6062762526062,1126.5828037504748,996.0100266518216,1180.248517477496,949.0695141868983,1090.3692707013406,975.7176892535949,918.438303750175,914.773926633211
